VIX,VIX_lag_7,VIX_lag_2,VIX_lag_4,GTITL2YR,GTITL2YR_lag_7,GTITL2YR_lag_2,GTITL2YR_lag_4,GTITL10YR,GTITL10YR_lag_7,GTITL10YR_lag_2,GTITL10YR_lag_4,GTITL30YR,GTITL30YR_lag_7,GTITL30YR_lag_2,GTITL30YR_lag_4,MXJP,MXJP_lag_7,MXJP_lag_2,MXJP_lag_4,MXEU,MXEU_lag_7,MXEU_lag_2,MXEU_lag_4,LP01TREU,LP01TREU_lag_7,LP01TREU_lag_2,LP01TREU_lag_4,LG30TRUU,LG30TRUU_lag_7,LG30TRUU_lag_2,LG30TRUU_lag_4,MXUS,MXUS_lag_7,MXUS_lag_2,MXUS_lag_4,LF98TRUU,LF98TRUU_lag_7,LF98TRUU_lag_2,LF98TRUU_lag_4,MXIN,MXIN_lag_7,MXIN_lag_2,MXIN_lag_4,EONIA,EONIA_lag_7,EONIA_lag_2,EONIA_lag_4
29.44,24.69,27.04,27.55,4.311,4.647,4.295,4.525,5.178,5.23,5.1,5.17,5.851,5.808,5.776,5.791,794.52,783.23,840.77,744.41,118.27,122.96,115.92,115.91,105.754,116.016,107.991,112.845,323.947,332.756,326.944,333.145,1108.31,1213.2,1120.32,1134.13,541.87,562.48,552.69,561.79,142.11,188.48,153.57,147.27,4.75,5.01,4.44,4.85
25.61,26.49,34.72,30.96,4.577,4.537,4.306,4.45,5.296,5.176,5.139,5.134,5.929,5.8,5.816,5.797,808.25,790.79,820.21,762.48,118.03,120.3,111.3,114.15,106.486,114.563,108.118,110.326,322.677,331.515,324.017,328.366,1130.59,1194.62,1048.65,1080.08,541.87,561.45,547.77,555.82,137.33,173.3,148.9,153.26,5.73,5.08,4.85,4.78
28.49,25.89,29.44,27.04,4.659,4.571,4.311,4.295,5.36,5.179,5.178,5.1,5.967,5.801,5.851,5.776,830.6,773.77,794.52,840.77,119.26,121.74,118.27,115.92,105.837,113.565,105.754,107.991,318.695,334.404,323.947,326.944,1147.61,1186.59,1108.31,1120.32,542.39,563.25,541.87,552.69,150.42,168.9,142.11,153.57,5.5,4.81,4.75,4.44
24.2,27.55,25.61,34.72,4.762,4.525,4.577,4.306,5.426,5.17,5.296,5.139,6.018,5.791,5.929,5.816,880.25,744.41,808.25,820.21,122.36,115.91,118.03,111.3,106.232,112.845,106.486,108.118,321.339,333.145,322.677,324.017,1202.83,1134.13,1130.59,1048.65,543.89,561.79,541.87,547.77,146.62,147.27,137.33,148.9,4.81,4.85,5.73,4.85
24.44,30.96,28.49,29.44,4.621,4.45,4.659,4.311,5.332,5.134,5.36,5.178,5.954,5.797,5.967,5.851,876.29,762.48,830.6,794.52,121.0,114.15,119.26,118.27,107.541,110.326,105.837,105.754,325.236,328.366,318.695,323.947,1198.33,1080.08,1147.61,1108.31,549.07,555.82,542.39,541.87,151.68,153.26,150.42,142.11,4.81,4.78,5.5,4.75
23.71,27.04,24.2,25.61,4.508,4.295,4.762,4.577,5.441,5.1,5.426,5.296,6.101,5.776,6.018,5.929,857.81,840.77,880.25,808.25,121.2,115.92,122.36,118.03,107.522,107.991,106.232,106.486,323.738,326.944,321.339,322.677,1186.3,1120.32,1202.83,1130.59,548.69,552.69,543.89,541.87,150.15,153.57,146.62,137.33,4.58,4.44,4.81,5.73
21.35,34.72,24.44,28.49,4.573,4.306,4.621,4.659,5.487,5.139,5.332,5.36,6.053,5.816,5.954,5.967,859.1,820.21,876.29,830.6,124.88,111.3,121.0,119.26,107.736,108.118,107.541,105.837,327.025,324.017,325.236,318.695,1239.09,1048.65,1198.33,1147.61,549.07,547.77,549.07,542.39,152.68,148.9,151.68,150.42,4.54,4.85,4.81,5.5
22.14,29.44,23.71,24.2,4.511,4.311,4.508,4.762,5.521,5.178,5.441,5.426,6.103,5.851,6.101,6.018,845.57,794.52,857.81,880.25,122.84,118.27,121.2,122.36,108.391,105.754,107.522,106.232,326.65,323.947,323.738,321.339,1201.52,1108.31,1186.3,1202.83,550.63,541.87,548.69,543.89,157.31,142.11,150.15,146.62,4.59,4.75,4.58,4.81
19.58,25.61,21.35,24.44,4.356,4.577,4.573,4.621,5.394,5.296,5.487,5.332,6.003,5.929,6.053,5.954,816.18,808.25,859.1,876.29,123.19,118.03,124.88,121.0,107.996,106.486,107.736,107.541,330.174,322.677,327.025,325.236,1217.21,1130.59,1239.09,1198.33,552.73,541.87,549.07,549.07,145.53,137.33,152.68,151.68,4.54,5.73,4.54,4.81
20.7,28.49,22.14,23.71,4.438,4.659,4.511,4.508,5.439,5.36,5.521,5.441,6.045,5.967,6.103,6.101,795.96,830.6,845.57,857.81,118.2,119.26,122.84,121.2,106.475,105.837,108.391,107.522,331.282,318.695,326.65,323.738,1191.69,1147.61,1201.52,1186.3,552.95,542.39,550.63,548.69,147.46,150.42,157.31,150.15,4.53,5.5,4.59,4.58
22.34,24.2,19.58,21.35,4.387,4.762,4.356,4.573,5.399,5.426,5.394,5.487,6.033,6.018,6.003,6.053,785.95,880.25,816.18,859.1,116.0,122.36,123.19,124.88,102.812,106.232,107.996,107.736,324.877,321.339,330.174,327.025,1151.99,1202.83,1217.21,1239.09,541.92,543.89,552.73,549.07,143.09,146.62,145.53,152.68,4.52,4.81,4.54,4.54
21.2,24.44,20.7,22.14,4.3,4.621,4.438,4.511,5.385,5.332,5.439,5.521,6.014,5.954,6.045,6.103,806.53,876.29,795.96,845.57,114.08,121.0,118.2,122.84,101.431,107.541,106.475,108.391,325.508,325.236,331.282,326.65,1155.52,1198.33,1191.69,1201.52,539.57,549.07,552.95,550.63,142.26,151.68,147.46,157.31,4.61,4.81,4.53,4.59
18.92,23.71,22.34,19.58,4.425,4.508,4.387,4.356,5.52,5.441,5.399,5.394,6.106,6.101,6.033,6.003,805.48,857.81,785.95,816.18,117.18,121.2,116.0,123.19,101.541,107.522,102.812,107.996,322.753,323.738,324.877,330.174,1173.45,1186.3,1151.99,1217.21,538.78,548.69,541.92,552.73,138.19,150.15,143.09,145.53,4.72,4.58,4.52,4.54
23.25,21.35,21.2,20.7,4.392,4.573,4.3,4.438,5.477,5.487,5.385,5.439,6.043,6.053,6.014,6.045,782.1,859.1,806.53,795.96,112.26,124.88,114.08,118.2,100.69,107.736,101.431,106.475,320.522,327.025,325.508,331.282,1124.52,1239.09,1155.52,1191.69,539.87,549.07,539.57,552.95,138.29,152.68,142.26,147.46,4.53,4.54,4.61,4.53
22.61,22.14,18.92,22.34,4.38,4.511,4.425,4.387,5.434,5.521,5.52,5.399,5.979,6.103,6.106,6.033,767.35,845.57,805.48,785.95,111.38,122.84,117.18,116.0,96.625,108.391,101.541,102.812,316.202,326.65,322.753,324.877,1158.12,1201.52,1173.45,1151.99,537.65,550.63,538.78,541.92,142.27,157.31,138.19,143.09,4.52,4.59,4.72,4.52
25.24,19.58,23.25,21.2,4.292,4.356,4.392,4.3,5.347,5.394,5.477,5.385,5.937,6.003,6.043,6.014,739.97,816.18,782.1,806.53,109.47,123.19,112.26,114.08,96.27,107.996,100.69,101.431,317.718,330.174,320.522,325.508,1116.32,1217.21,1124.52,1155.52,538.01,552.73,539.87,539.57,138.6,145.53,138.29,142.26,4.33,4.54,4.53,4.61
21.62,20.7,22.61,18.92,4.231,4.438,4.38,4.425,5.271,5.439,5.434,5.52,5.843,6.045,5.979,6.106,748.85,795.96,767.35,805.48,113.4,118.2,111.38,117.18,98.487,106.475,96.625,101.541,317.952,331.282,316.202,322.753,1151.13,1191.69,1158.12,1173.45,545.33,552.95,537.65,538.78,139.08,147.46,142.27,138.19,4.52,4.53,4.52,4.72
21.01,22.34,25.24,23.25,4.225,4.387,4.292,4.392,5.285,5.399,5.347,5.477,5.874,6.033,5.937,6.043,767.59,785.95,739.97,782.1,112.95,116.0,109.47,112.26,97.591,102.812,96.27,100.69,320.626,324.877,317.718,320.522,1145.71,1151.99,1116.32,1124.52,548.46,541.92,538.01,539.87,139.05,143.09,138.6,138.29,4.52,4.52,4.33,4.53
20.48,21.2,21.62,22.61,4.118,4.3,4.231,4.38,5.217,5.385,5.271,5.434,5.814,6.014,5.843,5.979,750.16,806.53,748.85,767.35,110.33,114.08,113.4,111.38,97.334,101.431,98.487,96.625,322.563,325.508,317.952,316.202,1126.82,1155.52,1151.13,1158.12,550.34,539.57,545.33,537.65,139.17,142.26,139.08,142.27,4.52,4.61,4.52,4.52
24.4,18.92,21.01,25.24,4.067,4.425,4.225,4.292,5.199,5.52,5.285,5.347,5.821,6.106,5.874,5.937,726.43,805.48,767.59,739.97,107.8,117.18,112.95,109.47,96.931,101.541,97.591,96.27,321.264,322.753,320.626,317.718,1097.61,1173.45,1145.71,1116.32,550.86,538.78,548.46,538.01,138.41,138.19,139.05,138.6,4.51,4.72,4.52,4.33
22.0,23.25,20.48,21.62,4.069,4.392,4.118,4.231,5.175,5.477,5.217,5.271,5.786,6.043,5.814,5.843,726.88,782.1,750.16,748.85,108.21,112.26,110.33,113.4,97.275,100.69,97.334,98.487,325.72,320.522,322.563,317.952,1100.62,1124.52,1126.82,1151.13,550.94,539.87,550.34,545.33,139.35,138.29,139.17,139.08,4.51,4.53,4.52,4.52
25.85,22.61,24.4,21.01,4.074,4.38,4.067,4.225,5.25,5.434,5.199,5.285,5.875,5.979,5.821,5.874,695.1,767.35,726.43,767.59,106.57,111.38,107.8,112.95,96.533,96.625,96.931,97.591,326.927,316.202,321.264,320.626,1074.32,1158.12,1097.61,1145.71,551.79,537.65,550.86,548.46,136.1,142.27,138.41,139.05,4.38,4.52,4.51,4.52
31.84,25.24,22.0,20.48,4.013,4.292,4.069,4.118,5.102,5.347,5.175,5.217,5.789,5.937,5.786,5.814,671.72,739.97,726.88,750.16,93.25,109.47,108.21,110.33,96.698,96.27,97.275,97.334,326.057,317.718,325.72,322.563,1037.9,1116.32,1100.62,1126.82,552.45,538.01,550.94,550.34,133.85,138.6,139.35,139.17,4.28,4.33,4.51,4.52
38.87,21.62,25.85,24.4,3.633,4.231,4.074,4.067,5.193,5.271,5.25,5.199,5.997,5.843,5.875,5.821,632.32,748.85,695.1,726.43,92.28,113.4,106.57,107.8,93.138,98.487,96.533,96.931,317.488,317.952,326.927,321.264,980.1,1151.13,1074.32,1097.61,552.45,545.33,551.79,550.86,117.69,139.08,136.1,138.41,4.23,4.52,4.38,4.51
35.81,21.01,31.84,22.0,3.555,4.225,4.013,4.069,5.194,5.285,5.102,5.175,5.962,5.874,5.789,5.786,623.47,767.59,671.72,726.88,89.87,112.95,93.25,108.21,90.296,97.591,96.698,97.275,311.357,320.626,326.057,325.72,962.44,1145.71,1037.9,1100.62,523.78,548.46,552.45,550.94,112.6,139.05,133.85,139.35,3.12,4.52,4.28,4.51
31.18,20.48,38.87,25.85,3.49,4.118,3.633,4.074,5.057,5.217,5.193,5.25,5.788,5.814,5.997,5.875,656.39,750.16,632.32,695.1,93.97,110.33,92.28,106.57,86.112,97.334,93.138,96.533,306.797,322.563,317.488,326.927,1000.15,1126.82,980.1,1074.32,515.35,550.34,552.45,551.79,118.87,139.17,117.69,136.1,3.83,4.52,4.23,4.38
34.83,24.4,35.81,31.84,3.448,4.067,3.555,4.013,5.053,5.199,5.194,5.102,5.806,5.821,5.962,5.789,639.55,726.43,623.47,671.72,96.67,107.8,89.87,93.25,86.332,96.931,90.296,96.698,305.483,321.264,311.357,326.057,1003.02,1097.61,962.44,1037.9,516.67,550.86,523.78,552.45,118.83,138.41,112.6,133.85,3.72,4.51,3.12,4.28
32.88,22.0,31.18,38.87,3.429,4.069,3.49,3.633,4.987,5.175,5.057,5.193,5.679,5.786,5.788,5.997,662.3,726.88,656.39,632.32,98.7,108.21,93.97,92.28,91.329,97.275,86.112,93.138,310.806,325.72,306.797,317.488,1042.5,1100.62,1000.15,980.1,520.74,550.94,515.35,552.45,126.59,139.35,118.87,117.69,3.98,4.51,3.83,4.23
32.0,25.85,34.83,35.81,3.402,4.074,3.448,3.555,4.957,5.25,5.053,5.194,5.66,5.875,5.806,5.962,674.47,695.1,639.55,623.47,101.79,106.57,96.67,89.87,91.689,96.533,86.332,90.296,311.644,326.927,305.483,311.357,1031.35,1074.32,1003.02,962.44,520.46,551.79,516.67,523.78,129.37,136.1,118.83,112.6,4.6,4.38,3.72,3.12
33.46,31.84,32.88,31.18,3.181,4.013,3.429,3.49,4.739,5.102,4.987,5.057,5.439,5.789,5.679,5.788,651.19,671.72,662.3,656.39,97.77,93.25,98.7,93.97,92.925,96.698,91.329,86.112,311.15,326.057,310.806,306.797,1004.58,1037.9,1042.5,1000.15,525.84,552.45,520.74,515.35,125.89,133.85,126.59,118.87,3.77,4.28,3.98,3.83
28.8,38.87,32.0,34.83,3.136,3.633,3.402,3.448,4.676,5.193,4.957,5.053,5.311,5.997,5.66,5.806,654.95,632.32,674.47,639.55,102.7,92.28,101.79,96.67,93.722,93.138,91.689,86.332,311.895,317.488,311.644,305.483,1058.2,980.1,1031.35,1003.02,528.22,552.45,520.46,516.67,130.96,117.69,129.37,118.83,3.76,4.23,4.6,3.72
26.47,35.81,33.46,32.88,3.229,3.555,3.181,3.429,4.739,5.194,4.739,4.987,5.326,5.962,5.439,5.679,622.19,623.47,651.19,662.3,105.32,89.87,97.77,98.7,94.147,90.296,92.925,91.329,314.632,311.357,311.15,310.806,1077.78,962.44,1004.58,1042.5,532.05,523.78,525.84,520.74,131.37,112.6,125.89,126.59,3.86,3.12,3.77,3.98
24.12,31.18,28.8,32.0,3.491,3.49,3.136,3.402,4.882,5.057,4.676,4.957,5.453,5.788,5.311,5.66,652.77,656.39,654.95,674.47,105.94,93.97,102.7,101.79,96.585,86.112,93.722,91.689,315.15,306.797,311.895,311.644,1083.04,1000.15,1058.2,1031.35,539.78,515.35,528.22,520.46,137.8,118.87,130.96,129.37,3.29,3.83,3.76,4.6
24.0,34.83,26.47,33.46,3.675,3.448,3.229,3.181,5.029,5.053,4.739,4.739,5.565,5.806,5.326,5.439,666.44,639.55,622.19,651.19,104.88,96.67,105.32,97.77,96.786,86.332,94.147,92.925,317.969,305.483,314.632,311.15,1088.64,1003.02,1077.78,1004.58,543.16,516.67,532.05,525.84,140.91,118.83,131.37,125.89,3.28,3.72,3.86,3.77
24.08,32.88,24.12,28.8,3.446,3.429,3.491,3.136,4.856,4.987,4.882,4.676,5.34,5.679,5.453,5.311,640.43,662.3,652.77,654.95,104.68,98.7,105.94,102.7,97.15,91.329,96.585,93.722,319.823,310.806,315.15,311.895,1083.63,1042.5,1083.04,1058.2,547.33,520.74,539.78,528.22,142.73,126.59,137.8,130.96,3.35,3.98,3.29,3.76
25.3,32.0,24.0,26.47,3.65,3.402,3.675,3.229,5.092,4.957,5.029,4.739,5.519,5.66,5.565,5.326,635.06,674.47,666.44,622.19,105.54,101.79,104.88,105.32,97.544,91.689,96.786,94.147,320.189,311.644,317.969,314.632,1075.18,1031.35,1088.64,1077.78,547.55,520.46,543.16,532.05,147.4,129.37,140.91,131.37,3.27,4.6,3.28,3.86
23.29,33.46,24.08,24.12,3.598,3.181,3.446,3.491,5.081,4.739,4.856,4.882,5.512,5.439,5.34,5.453,626.37,651.19,640.43,652.77,104.3,97.77,104.68,105.94,94.805,92.925,97.15,96.585,318.412,311.15,319.823,315.15,1081.18,1004.58,1083.63,1083.04,543.14,525.84,547.33,539.78,144.16,125.89,142.73,137.8,3.3,3.77,3.35,3.29
22.62,28.8,25.3,24.0,3.625,3.136,3.65,3.675,5.132,4.676,5.092,5.029,5.573,5.311,5.519,5.565,630.29,654.95,635.06,666.44,105.16,102.7,105.54,104.88,96.052,93.722,97.544,96.786,316.898,311.895,320.189,317.969,1082.23,1058.2,1075.18,1088.64,543.55,528.22,547.55,543.16,140.16,130.96,147.4,140.91,3.05,3.76,3.27,3.28
23.8,26.47,23.29,24.08,3.669,3.229,3.598,3.446,5.27,4.739,5.081,4.856,5.663,5.326,5.512,5.34,651.39,622.19,626.37,640.43,107.1,105.32,104.3,104.68,96.068,94.147,94.805,97.15,317.581,314.632,318.412,319.823,1084.54,1077.78,1081.18,1083.63,544.42,532.05,543.14,547.33,140.42,131.37,144.16,142.73,3.91,3.86,3.3,3.35
21.83,24.12,22.62,25.3,3.628,3.491,3.625,3.65,5.109,4.882,5.132,5.092,5.542,5.453,5.573,5.519,654.31,652.77,630.29,635.06,106.08,105.94,105.16,105.54,99.186,96.585,96.052,97.544,322.002,315.15,316.898,320.189,1098.4,1083.04,1082.23,1075.18,549.02,539.78,543.55,547.55,149.43,137.8,140.16,147.4,3.45,3.29,3.05,3.27
22.7,24.0,23.8,23.29,3.896,3.675,3.669,3.598,5.054,5.029,5.27,5.081,5.467,5.565,5.663,5.512,622.09,666.44,651.39,626.37,104.22,104.88,107.1,104.3,99.526,96.786,96.068,94.805,322.007,317.969,317.581,318.412,1085.28,1088.64,1084.54,1081.18,550.54,543.16,544.42,543.14,145.8,140.91,140.42,144.16,3.34,3.28,3.91,3.3
23.61,24.08,21.83,22.62,3.973,3.446,3.628,3.625,5.132,4.856,5.109,5.132,5.544,5.34,5.542,5.573,620.96,640.43,654.31,630.29,103.64,104.68,106.08,105.16,99.669,97.15,99.186,96.052,322.549,319.823,322.002,316.898,1059.12,1083.63,1098.4,1082.23,550.4,547.33,549.02,543.55,146.66,142.73,149.43,140.16,3.31,3.35,3.45,3.05
24.35,25.3,22.7,23.8,4.081,3.65,3.896,3.669,5.237,5.092,5.054,5.27,5.586,5.519,5.467,5.663,616.17,635.06,622.09,651.39,104.8,105.54,104.22,107.1,97.681,97.544,99.526,96.068,321.878,320.189,322.007,317.581,1041.35,1075.18,1085.28,1084.54,551.72,547.55,550.54,544.42,144.28,147.4,145.8,140.42,3.31,3.27,3.34,3.91
25.45,23.29,23.61,21.83,3.951,3.598,3.973,3.628,5.098,5.081,5.132,5.109,5.486,5.512,5.544,5.542,582.35,626.37,620.96,654.31,102.28,104.3,103.64,106.08,96.02,94.805,99.669,99.186,320.315,318.412,322.549,322.002,1030.4,1081.18,1059.12,1098.4,547.2,543.14,550.4,549.02,144.86,144.16,146.66,149.43,3.32,3.3,3.31,3.45
21.62,22.62,24.35,22.7,4.046,3.625,4.081,3.896,5.245,5.132,5.237,5.054,5.658,5.573,5.586,5.467,613.71,630.29,616.17,622.09,102.76,105.16,104.8,104.22,94.929,96.052,97.681,99.526,320.765,316.898,321.878,322.007,1047.23,1082.23,1041.35,1085.28,545.68,543.55,551.72,550.54,151.89,140.16,144.28,145.8,3.3,3.05,3.31,3.34
24.43,23.8,25.45,23.61,4.04,3.669,3.951,3.973,5.209,5.27,5.098,5.132,5.621,5.663,5.486,5.544,603.8,651.39,582.35,620.96,101.37,107.1,102.28,103.64,94.117,96.068,96.02,99.669,321.131,317.581,320.315,322.549,1023.54,1084.54,1030.4,1059.12,543.62,544.42,547.2,550.4,156.06,140.42,144.86,146.66,3.29,3.91,3.32,3.31
21.68,21.83,21.62,24.35,4.04,3.628,4.046,4.081,5.242,5.109,5.245,5.237,5.665,5.542,5.658,5.586,618.66,654.31,613.71,616.17,102.91,106.08,102.76,104.8,90.923,99.186,94.929,97.681,320.275,322.002,320.765,321.878,1048.17,1098.4,1047.23,1041.35,540.06,549.02,545.68,551.72,160.9,149.43,151.89,144.28,3.22,3.45,3.3,3.31
20.3,22.7,24.43,25.45,4.173,3.896,4.04,3.951,5.327,5.054,5.209,5.098,5.712,5.467,5.621,5.486,680.16,622.09,603.8,582.35,106.84,104.22,101.37,102.28,89.61,99.526,94.117,96.02,322.25,322.007,321.131,320.315,1084.75,1085.28,1023.54,1030.4,542.0,550.54,543.62,547.2,158.51,145.8,156.06,144.86,3.31,3.34,3.29,3.32
19.59,23.61,21.68,21.62,4.27,3.973,4.04,4.046,5.405,5.132,5.242,5.245,5.792,5.544,5.665,5.658,691.4,620.96,618.66,613.71,106.78,103.64,102.91,102.76,90.052,99.669,90.923,94.929,324.147,322.549,320.275,320.765,1102.51,1059.12,1048.17,1047.23,547.18,550.4,540.06,545.68,154.82,146.66,160.9,151.89,3.28,3.31,3.22,3.3
18.16,24.35,20.3,24.43,4.332,4.081,4.173,4.04,5.438,5.237,5.327,5.209,5.8,5.586,5.712,5.621,702.98,616.17,680.16,603.8,108.57,104.8,106.84,101.37,91.451,97.681,89.61,94.117,327.108,321.878,322.25,321.131,1106.3,1041.35,1084.75,1023.54,552.14,551.72,542.0,543.62,155.43,144.28,158.51,156.06,3.25,3.31,3.31,3.29
18.13,25.45,19.59,21.68,4.41,3.951,4.27,4.04,5.478,5.098,5.405,5.242,5.836,5.486,5.792,5.665,669.56,582.35,691.4,618.66,107.34,102.28,106.78,102.91,91.678,96.02,90.052,90.923,326.63,320.315,324.147,320.275,1075.91,1030.4,1102.51,1048.17,552.54,547.2,547.18,540.06,151.56,144.86,154.82,160.9,3.26,3.32,3.28,3.22
19.16,21.62,18.16,20.3,4.411,4.046,4.332,4.173,5.499,5.245,5.438,5.327,5.896,5.658,5.8,5.712,674.23,613.71,702.98,680.16,108.07,102.76,108.57,106.84,92.27,94.929,91.451,89.61,327.767,320.765,327.108,322.25,1073.02,1047.23,1106.3,1084.75,553.73,545.68,552.14,542.0,153.37,151.89,155.43,158.51,3.39,3.3,3.25,3.31
19.47,24.43,18.13,19.59,4.293,4.04,4.41,4.27,5.425,5.209,5.478,5.405,5.842,5.621,5.836,5.792,672.06,603.8,669.56,691.4,105.77,101.37,107.34,106.78,92.14,94.117,91.678,90.052,328.33,321.131,326.63,324.147,1053.82,1023.54,1075.91,1102.51,555.07,543.62,552.54,547.18,151.92,156.06,151.56,154.82,3.3,3.29,3.26,3.28
18.11,21.68,19.16,18.16,4.296,4.04,4.411,4.332,5.429,5.242,5.499,5.438,5.841,5.665,5.896,5.8,678.61,618.66,674.23,702.98,107.76,102.91,108.07,108.57,93.589,90.923,92.27,91.451,330.938,320.275,327.767,327.108,1061.98,1048.17,1073.02,1106.3,558.31,540.06,553.73,552.14,150.53,160.9,153.37,155.43,3.28,3.22,3.39,3.25
20.28,20.3,19.47,18.13,4.228,4.173,4.293,4.41,5.428,5.327,5.425,5.478,5.863,5.712,5.842,5.836,696.65,680.16,672.06,669.56,105.95,106.84,105.77,107.34,93.634,89.61,92.14,91.678,331.643,322.25,328.33,326.63,1035.02,1084.75,1053.82,1075.91,559.93,542.0,555.07,552.54,149.12,158.51,151.92,151.56,3.27,3.31,3.3,3.26
21.91,19.59,18.11,19.16,4.147,4.27,4.296,4.411,5.364,5.405,5.429,5.499,5.788,5.792,5.841,5.896,682.78,691.4,678.61,674.23,104.13,106.78,107.76,108.07,93.373,90.052,93.589,92.27,331.82,324.147,330.938,327.767,1012.51,1102.51,1061.98,1073.02,562.2,547.18,558.31,553.73,146.72,154.82,150.53,153.37,3.3,3.28,3.28,3.39
21.94,18.16,20.28,19.47,4.162,4.332,4.228,4.293,5.348,5.438,5.428,5.425,5.757,5.8,5.863,5.842,678.7,702.98,696.65,672.06,101.5,108.57,105.95,105.77,93.04,91.451,93.634,92.14,331.35,327.108,331.643,328.33,984.9,1106.3,1035.02,1053.82,561.72,552.14,559.93,555.07,149.99,155.43,149.12,151.92,3.3,3.25,3.27,3.3
19.35,18.13,21.91,18.11,4.384,4.41,4.147,4.296,5.494,5.478,5.364,5.429,5.875,5.836,5.788,5.841,678.41,669.56,682.78,678.61,104.39,107.34,104.13,107.76,93.395,91.678,93.373,93.589,330.265,326.63,331.82,330.938,1032.21,1075.91,1012.51,1061.98,561.1,552.54,562.2,558.31,150.22,151.56,146.72,150.53,3.3,3.26,3.3,3.28
20.05,19.16,21.94,20.28,4.317,4.411,4.162,4.228,5.405,5.499,5.348,5.428,5.781,5.896,5.757,5.863,703.66,674.23,678.7,696.65,102.83,108.07,101.5,105.95,92.243,92.27,93.04,93.634,329.798,327.767,331.35,331.643,1016.24,1073.02,984.9,1035.02,557.79,553.73,561.72,559.93,140.48,153.37,149.99,149.12,3.27,3.39,3.3,3.27
20.31,19.47,19.35,21.91,4.313,4.293,4.384,4.147,5.399,5.425,5.494,5.364,5.764,5.842,5.875,5.788,711.77,672.06,678.41,682.78,100.69,105.77,104.39,104.13,92.255,92.14,93.395,93.373,330.486,328.33,330.265,331.82,1011.44,1053.82,1032.21,1012.51,559.31,555.07,561.1,562.2,138.61,151.92,150.22,146.72,3.35,3.3,3.3,3.3
23.89,18.11,20.05,21.94,4.257,4.296,4.317,4.162,5.354,5.429,5.405,5.348,5.749,5.841,5.781,5.757,699.12,678.61,703.66,678.7,96.99,107.76,102.83,101.5,91.616,93.589,92.243,93.04,329.533,330.938,329.798,331.35,978.13,1061.98,1016.24,984.9,559.57,558.31,557.79,561.72,139.13,150.53,140.48,149.99,3.36,3.28,3.27,3.3
24.45,20.28,20.31,19.35,4.201,4.228,4.313,4.384,5.346,5.428,5.399,5.494,5.747,5.863,5.764,5.875,688.13,696.65,711.77,678.41,95.88,105.95,100.69,104.39,91.783,93.634,92.255,93.395,326.579,331.643,330.486,330.265,949.95,1035.02,1011.44,1032.21,555.95,559.93,559.31,561.1,146.66,149.12,138.61,150.22,3.33,3.27,3.35,3.3
24.24,21.91,23.89,20.05,4.076,4.147,4.257,4.317,5.218,5.364,5.354,5.405,5.601,5.788,5.749,5.781,651.07,682.78,699.12,703.66,92.83,104.13,96.99,102.83,91.546,93.373,91.616,92.243,324.108,331.82,329.533,329.798,973.59,1012.51,978.13,1016.24,550.62,562.2,559.57,557.79,143.81,146.72,139.13,140.48,3.31,3.3,3.36,3.27
27.84,21.94,24.45,20.31,4.043,4.162,4.201,4.313,5.217,5.348,5.346,5.399,5.548,5.757,5.747,5.764,633.14,678.7,688.13,711.77,88.93,101.5,95.88,100.69,91.295,93.04,91.783,92.255,318.427,331.35,326.579,330.486,913.64,984.9,949.95,1011.44,546.24,561.72,555.95,559.31,140.59,149.99,146.66,138.61,3.58,3.3,3.33,3.35
28.96,19.35,24.24,23.89,3.904,4.384,4.076,4.257,5.17,5.494,5.218,5.354,5.543,5.875,5.601,5.749,642.46,678.41,651.07,699.12,88.39,104.39,92.83,96.99,86.643,93.395,91.546,91.616,307.646,330.265,324.108,329.533,885.51,1032.21,973.59,978.13,517.67,561.1,550.62,559.57,142.69,150.22,143.81,139.13,3.49,3.3,3.31,3.36
30.22,20.05,27.84,24.45,3.968,4.317,4.043,4.201,5.247,5.405,5.217,5.346,5.613,5.781,5.548,5.747,656.18,703.66,633.14,688.13,89.63,102.83,88.93,95.88,86.883,92.243,91.295,91.783,307.961,329.798,318.427,326.579,889.45,1016.24,913.64,949.95,517.52,557.79,546.24,555.95,145.05,140.48,140.59,146.66,3.32,3.27,3.58,3.33
36.65,20.31,28.96,24.24,3.799,4.313,3.904,4.076,5.099,5.399,5.17,5.218,5.47,5.764,5.543,5.601,614.17,711.77,642.46,651.07,79.41,100.69,88.39,92.83,85.475,92.255,86.643,91.546,307.181,330.486,307.646,324.108,845.63,1011.44,885.51,973.59,512.74,559.31,517.67,550.62,139.17,138.61,142.69,143.81,3.3,3.35,3.49,3.31
44.92,23.89,30.22,27.84,3.733,4.257,3.968,4.043,5.047,5.354,5.247,5.217,5.415,5.749,5.613,5.548,616.93,699.12,656.18,633.14,74.35,96.99,89.63,88.93,85.961,91.616,86.883,91.295,305.036,329.533,307.961,318.427,749.02,978.13,889.45,913.64,510.27,559.57,517.52,546.24,137.54,139.13,145.05,140.59,3.23,3.36,3.32,3.58
31.92,24.45,36.65,28.96,3.673,4.201,3.799,3.904,5.046,5.346,5.099,5.17,5.497,5.747,5.47,5.543,603.55,688.13,614.17,642.46,80.79,95.88,79.41,88.39,86.327,91.783,85.475,86.643,294.367,326.579,307.181,307.646,849.65,949.95,845.63,885.51,498.26,555.95,512.74,517.67,129.35,146.66,139.17,142.69,3.3,3.33,3.3,3.49
